id,"datetime",lat,lon,"train_number","next_station","delay","vehicle_type","vehicle_type_abbr","destination"
185018,"1537537721000",51.3012033333,5.63270666667,"3959","Weert","PT0S","Intercity","IC","Heerlen"
185020,"1537537723000",52.2092123333,5.96936583333,"1661","Deventer","PT0S","Intercity","IC","Enschede"
185021,"1537537725000",51.6831258333,5.290817,"3662","'s-Hertogenbosch","PT0S","Intercity","IC","Zwolle"
185022,"1537537721000",52.3167571667,5.0948735,"2471","Duivendrecht","PT0S","Intercity","IC","Dordrecht"
185023,"1537537725000",52.041852139788,4.3163433202809,"5067","Rotterdam Centraal","PT0S","Sprinter","SPR","Dordrecht"
185024,"1537537726000",51.871839548139,5.3878034100326,"6061","Tiel Passewaaij","PT0S","Sprinter","SPR","Tiel"
185025,"1537537725000",51.844995166013,4.5700316539434,"5160","Rotterdam Blaak","PT0S","Sprinter","SPR","Den Haag Centraal"
185028,"1537537722000",52.063631405274,5.3725520308441,"7461","Veenendaal Centrum","PT0S","Sprinter","SPR","Rhenen"
185029,"1537537726000",52.2621131667,6.150206,"3656","Wijhe","PT0S","Intercity","IC","Zwolle"
185030,"1537537718000",51.881856081134,5.2715814380733,"6963","Zaltbommel","PT0S","Sprinter","SPR","'s-Hertogenbosch"
185031,"1537537721000",52.0690091667,5.144979,"3160","Utrecht Centraal","PT0S","Intercity","IC","Schiphol Airport"
185032,"1537537718000",52.293019171697,4.699355746276,"4365","Amsterdam Zuid","PT0S","Sprinter","SPR","Almere Oostvaarders"
185034,"1537537719000",52.114065559821,4.4162186209876,"4669","Leiden Centraal","PT0S","Sprinter","SPR","Amsterdam Centraal"
185035,"1537537721000",52.108155,5.0805665,"3063","Utrecht Centraal","PT0S","Intercity","IC","Nijmegen"
185036,"1537537719000",52.2141266667,5.23029316667,"1660","Hilversum","PT0S","Intercity","IC","Schiphol Airport"
185037,"1537537723000",51.5950583333,4.77982666667,"3664","Tilburg","PT0S","Intercity","IC","Zwolle"
185038,"1537537724000",52.0276576667,5.67347366667,"7561","Ede-Wageningen","PT5M","Sprinter","SPR","Arnhem Centraal"
185039,"1537537719000",52.0664366667,4.646545,"8655","Waddinxveen Triangel","PT0S","Sprinter","SPR","Gouda"
185040,"1537537722000",51.9773298333,4.62997916667,"665","Gouda","PT0S","Intercity","IC","Leeuwarden"
185041,"1537537722000",52.228581516099,5.1798283433841,"4961","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
185043,"1537537718000",51.9370183333,4.39375833333,"2267","Den Haag HS","PT0S","Intercity","IC","Amsterdam Centraal"
185044,"1537537726000",51.9901116667,5.85244333333,"3162","Ede-Wageningen","PT0S","Intercity","IC","Schiphol Airport"
185045,"1537537716000",52.384853253458,4.7951287932202,"4867","Haarlem","PT0S","Sprinter","SPR","Heerhugowaard"
185046,"1537537726000",52.3749445,5.21874016667,"2452","Almere Buiten","PT0S","Intercity","IC","Lelystad Centrum"
185047,"1537537721000",52.065176414174,5.258909279069,"7460","Utrecht Vaartsche Rijn","PT0S","Sprinter","SPR","Uitgeest"
185048,"1537537723000",52.2943133333,4.70302833333,"2469","Leiden Centraal","PT0S","Intercity","IC","Dordrecht"
185050,"1537537725000",52.3782083684,4.9017024290306,"4067","Duivendrecht","PT0S","Sprinter","SPR","Rotterdam Centraal"
185051,"1537537723000",51.2487805,5.70020216667,"6468","Heeze","PT0S","Sprinter","SPR","Tilburg Universiteit"
185052,"1537537726000",52.3792368333,4.89882883333,"2171","Amsterdam Sloterdijk","PT0S","Intercity","IC","Den Haag Centraal"
185054,"1537537721000",52.434721617318,4.6327606514571,"4854","Haarlem","PT0S","Sprinter","SPR","Amsterdam Centraal"
185056,"1537537725000",52.4075016667,4.803365,"3056","Zaandam","PT0S","Intercity","IC","Den Helder"
185057,"1537537722000",51.9258766667,4.47059833333,"2867","Rotterdam Alexander","PT0S","Intercity","IC","Utrecht Centraal"
185060,"1537537720000",52.171097327149,4.9905300811746,"4065","Woerden","PT0S","Sprinter","SPR","Rotterdam Centraal"
185062,"1537537720000",51.946813709563,5.2268625922823,"6960","Utrecht Lunetten","PT0S","Sprinter","SPR","Den Haag Centraal"
185063,"1537537728000",52.3821916667,4.891545,"3065","Amsterdam Amstel","PT0S","Intercity","IC","Nijmegen"
185064,"1537537725000",51.5608251667,5.08301616667,"6661","Gilze-Rijen","PT0S","Sprinter","SPR","Dordrecht"
185065,"1537537722000",50.891013,5.974722,"3968","Heerlen","PT0S","Intercity","IC","Eindhoven"
185066,"1537537725000",52.0815435,4.7456985,"8865","Woerden","PT5M","Intercity","IC","Utrecht Centraal"
185067,"1537537720000",52.0999991667,5.04860616667,"2058","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
185068,"1537537720000",51.1932501667,5.99443966667,"3966","Roermond","PT0S","Intercity","IC","Eindhoven"
185069,"1537537722000",51.6604733333,4.64742666667,"2252","Roosendaal","PT0S","Intercity","IC","Vlissingen"
185070,"1537537723000",52.2604183333,4.99306666667,"865","Utrecht Centraal","PT0S","Intercity","IC","Maastricht"
185071,"1537537720000",51.5922351667,4.75784383333,"6662","Gilze-Rijen","PT0S","Sprinter","SPR","Arnhem Centraal"
185072,"1537537722000",52.8555016667,6.03455,"657","Heerenveen","PT0S","Intercity","IC","Leeuwarden"
185073,"1537537723000",52.027695,4.64908333333,"8756","Boskoop","PT0S","Sprinter","SPR","Alphen a/d Rijn"
185074,"1537537727000",52.3344183333,4.8948355,"1863","Almere Centrum","PT10M","Intercity","IC","Leeuwarden"
185075,"1537537727000",52.110609671084,5.1275843683894,"5558","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
185077,"1537537726000",51.0176496667,5.85867333333,"2966","Roermond","PT0S","Intercity","IC","Amsterdam Centraal"
185078,"1537537728000",52.389639603694,4.8379780018359,"4656","Schiphol Airport","PT5M","Sprinter","SPR","Den Haag Centraal"
185079,"1537537725000",52.7903183333,6.12163166667,"1864","Meppel","PT0S","Intercity","IC","Den Haag Centraal"
185080,"1537537722000",52.015148452561,4.7419872172686,"7856","Gouda","PT0S","Sprinter","SPR","Den Haag Centraal"
185081,"1537537725000",52.5052508333,6.090498,"762","Lelystad Centrum","PT0S","Intercity","IC","Den Haag Centraal"
185083,"1537537721000",51.4430616667,5.47973483333,"5266","Best","PT0S","Sprinter","SPR","Tilburg Universiteit"
185084,"1537537728000",51.559848,5.34369716667,"9662","Vught","PT0S","Sprinter","SPR","'s-Hertogenbosch"
185085,"1537537724000",51.4430833333,5.48192666667,"3559","Helmond","PT0S","Intercity","IC","Venlo"
185086,"1537537726000",51.5076933333,5.39104666667,"861","Eindhoven","PT0S","Intercity","IC","Maastricht"
185087,"1537537728000",52.37917,4.89988783333,"3958","Amsterdam Sloterdijk","PT0S","Intercity","IC","Enkhuizen"
185088,"1537537719000",52.388090967517,4.6257007322109,"5471","Overveen","PT0S","Sprinter","SPR","Zandvoort aan Zee"
185089,"1537537722000",51.9208438333,5.85476716667,"7662","Nijmegen","PT0S","Sprinter","SPR","Wijchen"
185090,"1537537725000",52.884298,6.53193916667,"757","Assen","PT0S","Intercity","IC","Groningen"
185091,"1537537722000",51.4992066667,3.83602166667,"2248","Middelburg","PT0S","Intercity","IC","Vlissingen"
185093,"1537537726000",52.838315,4.80361833333,"3069","Heerhugowaard","PT0S","Intercity","IC","Nijmegen"
185094,"1537537724000",52.085374335605,4.8949053479343,"6165","Utrecht Terwijde","PT0S","Sprinter","SPR","Tiel"
185095,"1537537727000",52.371505,4.932635,"3965","Eindhoven","PT0S","Intercity","IC","Heerlen"
185097,"1537537720000",52.148513419665,5.1612629630526,"5760","Hilversum Media Park","PT0S","Sprinter","SPR","Hoofddorp"
185098,"1537537726000",52.471395,5.44431166667,"1860","Almere Centrum","PT0S","Intercity","IC","Den Haag Centraal"
185099,"1537537719000",52.900725,5.98075166667,"9066","Steenwijk","PT5M","Sprinter","SPR","Meppel"
185100,"1537537720000",52.069135997864,4.3213615460898,"5056","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
185101,"1537537720000",51.9852565,5.90024016667,"7562","Wolfheze","PT0S","Sprinter","SPR","Ede-Wageningen"
185102,"1537537726000",53.1866573333,5.77306633333,"666","Heerenveen","PT0S","Intercity","IC","Rotterdam Centraal"
185103,"1537537726000",52.063176007686,5.1950074033418,"7363","Maarn","PT0S","Sprinter","SPR","Rhenen"
185104,"1537537724000",51.4418115,5.520084,"3964","Eindhoven","PT0S","Intercity","IC","Amsterdam Centraal"
185107,"1537537724000",51.924825510013,4.4025236422698,"5167","Rotterdam Zuid","PT0S","Sprinter","SPR","Dordrecht"
185108,"1537537723000",52.0177141667,4.70508933333,"1758","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
185109,"1537537721000",52.017166564322,4.7071491542049,"4060","Woerden","PT0S","Sprinter","SPR","Uitgeest"
185110,"1537537727000",52.148722,5.01112216667,"3560","Amsterdam Bijlmer ArenA","PT0S","Intercity","IC","Schiphol Airport"
185111,"1537537723000",52.274626805492,4.9809329071948,"4058","Amsterdam Amstel","PT0S","Sprinter","SPR","Uitgeest"
185113,"1537537726000",52.34361643597,4.9188370555951,"7465","Abcoude","PT0S","Sprinter","SPR","Veenendaal Centrum"
185115,"1537537727000",52.388411950051,4.6353822287081,"4863","Obdam","PT0S","Sprinter","SPR","Hoorn"
185116,"1537537719000",52.165972,4.481744,"2265","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
185117,"1537537725000",52.0446716667,5.58000833333,"3061","Arnhem Centraal","PT5M","Intercity","IC","Nijmegen"
185118,"1537537720000",52.352369518115,4.9495833788776,"15863","Weesp","PT0S","Sprinter","SPR","Amersfoort Vathorst"
185119,"1537537720000",52.277069857121,5.1586072132244,"4960","Almere Poort","PT0S","Sprinter","SPR","Almere Centrum"
185120,"1537537725000",52.068955,4.32189666667,"302456","Leiden Centraal","PT0S","Intercity","IC","Lelystad Centrum"
185121,"1537537720000",52.361105718298,4.8338919527838,"5865","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
185122,"1537537722000",52.0908561667,5.108576,"563","Amersfoort","PT0S","Intercity","IC","Groningen"
185124,"1537537723000",52.1649266667,4.48102883333,"8867","Leiden Lammenschans","PT0S","Intercity","IC","Utrecht Centraal"
185125,"1537537724000",52.078774842309,4.3425047442612,"4652","Den Haag Laan v NOI","PT0S","Sprinter","SPR","Den Haag Centraal"
185126,"1537537728000",52.0381768333,5.16522466667,"3963","Roermond","PT0S","Intercity","IC","Heerlen"
185128,"1537537724000",51.9849166667,5.899525,"3161","Arnhem Centraal","PT0S","Intercity","IC","Nijmegen"
185129,"1537537728000",51.475364,5.66146816667,"9659","Helmond Brouwhuis","PT0S","Sprinter","SPR","Deurne"
185130,"1537537721000",52.5048563333,6.09140583333,"662","Gouda","PT0S","Intercity","IC","Rotterdam Centraal"
185131,"1537537726000",51.714275,5.36669983333,"6764","Oss West","PT0S","Sprinter","SPR","Oss"
185132,"1537537722000",52.388739,4.83645983333,"2263","Amsterdam Sloterdijk","PT0S","Intercity","IC","Amsterdam Centraal"
185133,"1537537725000",52.6378766667,4.74027666667,"3054","Schagen","PT0S","Intercity","IC","Den Helder"
185134,"1537537729000",51.4677693333,5.6301945,"9664","Eindhoven","PT0S","Sprinter","SPR","'s-Hertogenbosch"
185135,"1537537727000",52.255866796094,4.6411279950116,"4667","Schiphol Airport","PT0S","Sprinter","SPR","Amsterdam Centraal"
185136,"1537537722000",51.986092229398,5.8904221660637,"7661","Arnhem Presikhaaf","PT0S","Sprinter","SPR","Zutphen"
185139,"1537537723000",51.4439253333,5.4659045,"3564","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
185140,"1537537719000",52.3525985,6.56998166667,"1759","Almelo","PT0S","Intercity","IC","Enschede"
185141,"1537537727000",53.0893433333,6.62730833333,"8155","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
185142,"1537537727000",51.84697,5.256435,"863","'s-Hertogenbosch","PT0S","Intercity","IC","Maastricht"
185143,"1537537722000",52.091106565408,5.1074511200897,"4962","Utrecht Centraal","PT0S","Sprinter","SPR","Almere Centrum"
185144,"1537537720000",52.2370463333,5.52241266667,"560","Amersfoort","PT0S","Intercity","IC","Rotterdam Centraal"
185145,"1537537726000",52.6057716667,4.70628666667,"3067","Amsterdam Sloterdijk","PT0S","Intercity","IC","Nijmegen"
185147,"1537537724000",52.411893324339,5.3217969691562,"14660","Almere Parkwijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
185148,"1537537722000",52.382275413449,4.6600098193082,"5454","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
185149,"1537537718000",51.950707488574,4.5440047128212,"7767","Nieuwerkerk a/d IJssel","PT0S","Sprinter","SPR","Gouda Goverwelle"
185150,"1537537723000",52.4391033333,4.81336333333,"867","Amsterdam Centraal","PT0S","Intercity","IC","Maastricht"
185151,"1537537728000",52.147260151778,4.4911650469697,"8956","Leiden Lammenschans","PT0S","Sprinter","SPR","Leiden Centraal"
185152,"1537537719000",52.645017297734,5.0456388313814,"4858","Halfweg-Zwanenburg","PT0S","Sprinter","SPR","Amsterdam Centraal"
185153,"1537537725000",51.6904143333,5.29386116667,"3962","Utrecht Centraal","PT0S","Intercity","IC","Enkhuizen"
185154,"1537537727000",51.4254886667,4.1961995,"12250","Goes","PT0S","Intercity","IC","Vlissingen"
185155,"1537537720000",53.1754983333,6.61794,"6251","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
185156,"1537537725000",52.0464566667,5.570575,"3060","Heiloo","PT0S","Intercity","IC","Den Helder"
185158,"1537537728000",52.225856354765,5.1821183549896,"15861","Baarn","PT10M","Sprinter","SPR","Amersfoort Vathorst"
185159,"1537537727000",52.081919,4.74429733333,"8858","Leiden Lammenschans","PT5M","Intercity","IC","Leiden Centraal"
185160,"1537537728000",51.7494741667,5.475671,"4463","'s-Hertogenbosch Oost","PT0S","Sprinter","SPR","Dordrecht"
185161,"1537537725000",52.286591143107,5.1528754989843,"5763","Hilversum","PT0S","Sprinter","SPR","Utrecht Centraal"
185162,"1537537719000",52.04653420518,4.4919302518696,"6856","Voorburg","PT0S","Sprinter","SPR","Den Haag Centraal"
185163,"1537537720000",52.4940866667,4.764595,"856","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
185164,"1537537727000",51.588769,5.31105566667,"5259","Best","PT0S","Sprinter","SPR","Weert"
185165,"1537537724000",52.9438886667,6.5535005,"8166","Beilen","PT0S","Sprinter","SPR","Zwolle"
185167,"1537537723000",51.5743158333,5.15984616667,"5264","Tilburg","PT0S","Sprinter","SPR","Tilburg Universiteit"
185168,"1537537726000",52.38806,4.639825,"2258","Dordrecht","PT0S","Intercity","IC","Vlissingen"
185169,"1537537719000",52.536656811288,5.8951546220766,"14662","Dronten","PT0S","Sprinter","SPR","Amsterdam Centraal"
185170,"1537537724000",52.3221605,4.9258355,"1665","Duivendrecht","PT0S","Intercity","IC","Enschede"
185172,"1537537723000",51.7470196667,5.27344966667,"3561","'s-Hertogenbosch","PT0S","Intercity","IC","Venlo"
185173,"1537537720000",52.207464677813,5.000273316873,"7458","Amsterdam Bijlmer ArenA","PT0S","Sprinter","SPR","Uitgeest"
185175,"1537537725000",52.5398945,4.998954,"3967","Amsterdam Sloterdijk","PT0S","Intercity","IC","Heerlen"
185176,"1537537718000",51.96452974055,4.6156486766441,"4063","Rotterdam Noord","PT0S","Sprinter","SPR","Rotterdam Centraal"
185177,"1537537728000",52.23657124901,5.1747676709821,"15860","Weesp","PT0S","Sprinter","SPR","Amsterdam Centraal"
185178,"1537537724000",52.07945,4.326825,"2156","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
185179,"1537537722000",51.4809748333,3.955277,"2273","Rilland-Bath","PT0S","Intercity","IC","Amsterdam Centraal"
185180,"1537537722000",52.208041491509,5.2814711571811,"5560","Soest Zuid","PT0S","Sprinter","SPR","Utrecht Centraal"
185181,"1537537726000",52.139829313822,5.2408773544368,"5563","Soest","PT0S","Sprinter","SPR","Baarn"
185182,"1537537723000",51.4449096667,3.5955025,"2275","Middelburg","PT0S","Intercity","IC","Amsterdam Centraal"
185183,"1537537726000",51.5902216667,4.70632833333,"3659","Etten-Leur","PT0S","Intercity","IC","Roosendaal"
185185,"1537537726000",52.0142583333,6.04629333333,"3658","Zutphen","PT0S","Intercity","IC","Zwolle"
185186,"1537537724000",51.755005,4.64437833333,"2269","Haarlem","PT0S","Intercity","IC","Amsterdam Centraal"
185187,"1537537721000",52.9060026667,4.77888266667,"3052","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
185188,"1537537729000",51.8322941667,5.83841566667,"4465","Wijchen","PT0S","Sprinter","SPR","Dordrecht"
185189,"1537537720000",52.043013492461,5.1620831729528,"6063","Culemborg","PT0S","Sprinter","SPR","Tiel"
185190,"1537537721000",52.480688554225,4.662363791542,"4865","Castricum","PT0S","Sprinter","SPR","Hoorn"
185192,"1537537720000",52.462899131444,4.8700959411154,"3367","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Leiden Centraal"
185193,"1537537719000",52.014701472352,4.7468787448152,"7867","Woerden","PT0S","Sprinter","SPR","'s-Hertogenbosch"
185194,"1537537720000",51.632075,5.221875,"3661","Tilburg","PT0S","Intercity","IC","Roosendaal"
185196,"1537537728000",51.9252046667,4.469723,"2254","Kapelle-Biezelinge","PT0S","Intercity","IC","Vlissingen"
185197,"1537537719000",52.1688895,4.48580816667,"765","Schiphol Airport","PT0S","Intercity","IC","Groningen"
185198,"1537537721000",52.520566298082,4.7046623042412,"4069","Zaandijk Zaanse Schans","PT0S","Sprinter","SPR","Rotterdam Centraal"
185199,"1537537720000",52.053682146434,4.3984848173992,"7869","Zoetermeer Oost","PT0S","Sprinter","SPR","'s-Hertogenbosch"
185200,"1537537728000",52.01475,4.35039333333,"2467","Rotterdam Centraal","PT0S","Intercity","IC","Dordrecht"
185202,"1537537720000",51.883262352424,5.2713596754271,"6062","Culemborg","PT0S","Sprinter","SPR","Woerden"
185204,"1537537719000",51.6888385,5.29275916667,"3961","'s-Hertogenbosch","PT5M","Intercity","IC","Heerlen"
185205,"1537537720000",51.812549266102,5.7358226525675,"7663","Nijmegen","PT0S","Sprinter","SPR","Zutphen"
185206,"1537537719000",51.2424833333,5.792155,"859","Roermond","PT0S","Intercity","IC","Maastricht"
185208,"1537537719000",51.692182073383,5.294258022026,"6962","Zaltbommel","PT0S","Sprinter","SPR","Den Haag Centraal"
185209,"1537537722000",52.017496350689,4.7043543577191,"6865","Gouda","PT0S","Sprinter","SPR","Gouda Goverwelle"
185210,"1537537727000",52.00691,5.18473,"860","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
185211,"1537537725000",52.6916643333,6.19772283333,"9059","Steenwijk","PT0S","Sprinter","SPR","Leeuwarden"
185212,"1537537721000",52.2293918333,6.85161083333,"1766","Amersfoort","PT0S","Intercity","IC","Den Haag Centraal"
185213,"1537537718000",52.6340783333,5.01463666667,"3956","Hoorn Kersenboogerd","PT0S","Intercity","IC","Enkhuizen"
185214,"1537537721000",52.6621351667,4.8052485,"869","Alkmaar","PT0S","Intercity","IC","Maastricht"
185215,"1537537721000",52.1256351667,4.43291383333,"2256","Den Haag HS","PT0S","Intercity","IC","Vlissingen"
185216,"1537537724000",52.311792863436,5.0452096904482,"14658","Amsterdam Muiderpoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
185218,"1537537719000",52.323835681954,4.9361070141276,"4358","Amsterdam Zuid","PT0S","Sprinter","SPR","Hoofddorp"
185219,"1537537724000",52.312591098951,5.0435775536007,"5758","Diemen Zuid","PT0S","Sprinter","SPR","Hoofddorp"
